office,won,votes
President,harris-k,undefined}
Governor,ayotte-k,undefined}
State House,walsh-t,leavitt-j,boyd-s,polozov-y,undefined}
State House,pitaro-m,undefined}
State House,seaworth-b,mehegan-p,undefined}
State House,aures-c,wood-c,undefined}
State House,mcguire-d,undefined}
State House,bricchi-t,undefined}
State House,lane-c,undefined}
State House,richards-b,undefined}
State House,mackay-j,undefined}
State House,wallner-m,undefined}
State House,gallager-e,undefined}
State House,soucy-t,undefined}
State House,roesener-j,undefined}
State House,gibbs-m,undefined}
State House,hicks-m,undefined}
State House,thibault-j,undefined}
State House,see-a,undefined}
State House,mcguire-c,plante-r,undefined}
State House,snodgrass-j,undefined}
State House,schultz-k,undefined}
State House,woods-g,undefined}
State House,tudor-p,bryer-s,guzofski-j,undefined}
State House,spillane-j,osborne-j,verville-k,undefined}
State House,ford-m,undefined}
State House,drago-m,nadeau-b,bennett-c,undefined}
State House,vose-m,vallone-m,undefined}
State House,turer-e,undefined}
State House,miner-l,undefined}
State House,devito-s,undefined}
State House,selby-d,wilson-v,undefined}
State House,read-e,weinstein-t,cahill-m,undefined}
State House,gilman-j,grossman-g,paige-m,haskins-l,undefined}
State House,knab-a,manos-z,undefined}
State House,katsakiores-p,milz-d,potucek-j,prudhommeobrien-k,love-d,pearson-s,tripp-r,layon-e,foote-c,nelson-j,undefined}
State House,weyler-k,brown-p,undefined}
State House,guthrie-j,walsh-l,undefined}
State House,packard-s,lundgren-d,thomas-d,dolan-t,macdonald-w,dunn-r,perez-k,undefined}
State House,mcmahon-c,lynn-b,kuttab-k,popovicimuller-d,undefined}
State House,desimone-d,markell-j,undefined}
State House,porcelli-s,undefined}
State House,summers-j,melvin-c,harb-r,undefined}
State House,mandelbaum-j,undefined}
State House,murray-k,undefined}
State House,maggiore-j,undefined}
State House,malloy-d,grote-j,undefined}
State House,sytek-j,sweeney-j,doucette-f,janigian-j,donnelly-t,vandecasteele-s,ball-l,mannion-d,mcdonnell-v,undefined}
State House,scherr-b,undefined}
State House,ward-g,undefined}
State House,sorensen-c,undefined}
State House,muns-c,edgar-m,de_vries-e,bridle-n,undefined}
State House,khan-a,sabourin-m,undefined}
State House,edwards-j,roy-t,undefined}
State House,litchfield-m,undefined}
State House,simpson-a,undefined}
State House,pearson-m,undefined}
State House,soti-j,undefined}
State House,bernardy-j,undefined}
State House,meuse-d,undefined}
State House,balboni-p,undefined}
State House,raynolds-n,undefined}
State House,mcgrath-l,undefined}
State House,delemus-s,hall-r,undefined}
State House,bailey-g,burnham-c,granger-m,undefined}
State House,deroy-s,undefined}
State House,turcotte-l,levesque-c,howard-h,undefined}
State House,kaczynski-t,undefined}
State House,dedepoulin-d,undefined}
State House,ankarberg-a,undefined}
State House,farrington-s,undefined}
State House,malone-a,undefined}
State House,smith-m,horrigan-t,burton-w,selig-l,undefined}
